,mmr,planet,m1,m,q,a
4057,1N-14,Neptune,1,-14,13,174.66744247317718
4058,1N-13,Neptune,1,-13,12,166.2476464117997
4059,1N-12,Neptune,1,-12,11,157.60891095193517
4060,1N-11,Neptune,1,-11,10,148.72651249109325
4061,1N-10,Neptune,1,-10,9,139.57038316884416
4062,1N-9,Neptune,1,-9,8,130.10328943520037
4063,1N-8,Neptune,1,-8,7,120.27811007999999
4064,1N-7,Neptune,1,-7,6,110.03359375162889
4065,1N-6,Neptune,1,-6,5,99.28739227967486
4066,1N-5,Neptune,1,-5,4,87.92383184815994
4067,1N-4,Neptune,1,-4,3,75.77046136568237
4068,1N-3,Neptune,1,-3,2,62.54713776116604
4069,1N-2,Neptune,1,-2,1,47.73239961743472
4070,1N-1,Neptune,1,-1,0,30.06952752
4071,1N+1,Neptune,1,1,2,30.06952752
4072,1N+2,Neptune,1,2,3,47.73239961743472
4073,1N+3,Neptune,1,3,4,62.54713776116604
4074,1N+4,Neptune,1,4,5,75.77046136568237
4075,1N+5,Neptune,1,5,6,87.92383184815994
4076,1N+6,Neptune,1,6,7,99.28739227967486
4077,1N+7,Neptune,1,7,8,110.03359375162889
4078,1N+8,Neptune,1,8,9,120.27811007999999
4079,1N+9,Neptune,1,9,10,130.10328943520037
4080,1N+10,Neptune,1,10,11,139.57038316884416
4081,1N+11,Neptune,1,11,12,148.72651249109325
4082,1N+12,Neptune,1,12,13,157.60891095193517
4083,1N+13,Neptune,1,13,14,166.2476464117997
4084,1N+14,Neptune,1,14,15,174.66744247317718
4085,1N+15,Neptune,1,15,16,182.88894028809327
4086,1N+16,Neptune,1,16,17,190.9295984697389
4087,1N+17,Neptune,1,17,18,198.80435098869896
4088,1N+18,Neptune,1,18,19,206.5260985139602
4089,1N+19,Neptune,1,19,20,214.1060822510132
4090,1N+20,Neptune,1,20,21,221.55417306582788
4091,1N+21,Neptune,1,21,22,228.8790983550283
4092,1N+22,Neptune,1,22,23,236.08862238392297
4093,1N+23,Neptune,1,23,24,243.18969131112374
4094,1N+24,Neptune,1,24,25,250.18855104466417
4095,2N-25,Neptune,2,-25,23,161.957083004891
4096,2N-23,Neptune,2,-23,21,153.19990560016058
4097,2N-21,Neptune,2,-21,19,144.1847969492296
4098,2N-19,Neptune,2,-19,17,134.87837996928732
4099,2N-17,Neptune,2,-17,15,125.23889331067522
4100,2N-15,Neptune,2,-15,13,115.21281283096762
4101,2N-13,Neptune,2,-13,11,104.72945460485317
4102,2N-11,Neptune,2,-11,9,93.69183188249059
4103,2N-9,Neptune,2,-9,7,81.9599365099871
4104,2N-7,Neptune,2,-7,5,69.31682048162911
4105,2N-5,Neptune,2,-5,3,55.38854326645697
4106,2N-3,Neptune,2,-3,1,39.40222773798379
4107,2N-1,Neptune,2,-1,1,18.94261534142059
4108,2N+1,Neptune,2,1,3,18.94261534142059
4109,2N+3,Neptune,2,3,5,39.40222773798379
4110,2N+5,Neptune,2,5,7,55.38854326645697
4111,2N+7,Neptune,2,7,9,69.31682048162911
4112,2N+9,Neptune,2,9,11,81.9599365099871
4113,2N+11,Neptune,2,11,13,93.69183188249059
4114,2N+13,Neptune,2,13,15,104.72945460485317
4115,2N+15,Neptune,2,15,17,115.21281283096762
4116,2N+17,Neptune,2,17,19,125.23889331067522
4117,2N+19,Neptune,2,19,21,134.87837996928732
4118,2N+21,Neptune,2,21,23,144.1847969492296
4119,2N+23,Neptune,2,23,25,153.19990560016058
4120,3N-25,Neptune,3,-25,22,123.59638639872728
4121,3N-23,Neptune,3,-23,20,116.91340926555317
4122,3N-22,Neptune,3,-22,19,113.49957139589362
4123,3N-20,Neptune,3,-20,17,106.51213696800117
4124,3N-19,Neptune,3,-19,16,102.93146837557548
4125,3N-17,Neptune,3,-17,14,95.57516326289809
4126,3N-16,Neptune,3,-16,13,91.78937711731564
4127,3N-14,Neptune,3,-14,11,83.97134795121126
4128,3N-13,Neptune,3,-13,10,79.9235322006787
4129,3N-11,Neptune,3,-11,8,71.5002495778662
4130,3N-10,Neptune,3,-10,7,67.09844171763528
4131,3N-8,Neptune,3,-8,5,57.82368419342239
4132,3N-7,Neptune,3,-7,4,52.8986344358889
4133,3N-5,Neptune,3,-5,2,42.2693695675965
4134,3N-4,Neptune,3,-4,1,36.42663844888316
4135,3N-2,Neptune,3,-2,1,22.947344279328913
4136,3N-1,Neptune,3,-1,2,14.455921048355597
4137,3N+1,Neptune,3,1,4,14.455921048355597
4138,3N+2,Neptune,3,2,5,22.947344279328913
4139,3N+4,Neptune,3,4,7,36.42663844888316
4140,3N+5,Neptune,3,5,8,42.2693695675965
4141,3N+7,Neptune,3,7,10,52.8986344358889
4142,3N+8,Neptune,3,8,11,57.82368419342239
4143,3N+10,Neptune,3,10,13,67.09844171763528
4144,3N+11,Neptune,3,11,14,71.5002495778662
4145,3N+13,Neptune,3,13,16,79.9235322006787
4146,3N+14,Neptune,3,14,17,83.97134795121126
4147,3N+16,Neptune,3,16,19,91.78937711731564
4148,3N+17,Neptune,3,17,20,95.57516326289809
4149,3N+19,Neptune,3,19,22,102.93146837557548
4150,3N+20,Neptune,3,20,23,106.51213696800117
4151,3N+22,Neptune,3,22,25,113.49957139589362
4152,4N-25,Neptune,4,-25,21,102.02656902871668
4153,4N-23,Neptune,4,-23,19,96.50989295377488
4154,4N-21,Neptune,4,-21,17,90.83073037557624
4155,4N-19,Neptune,4,-19,15,84.96805504951206
4156,4N-17,Neptune,4,-17,13,78.89555897382897
4157,4N-15,Neptune,4,-15,11,72.57952405166712
4158,4N-13,Neptune,4,-13,9,65.97542220033203
4159,4N-11,Neptune,4,-11,7,59.02215559598075
4160,4N-9,Neptune,4,-9,5,51.63152462849005
4161,4N-7,Neptune,4,-7,3,43.6668606182943
4162,4N-5,Neptune,4,-5,1,34.89259579221104
4163,4N-3,Neptune,4,-3,1,24.82184806991872
4164,4N-1,Neptune,4,-1,3,11.933099904358683
4165,4N+1,Neptune,4,1,5,11.933099904358683
4166,4N+3,Neptune,4,3,7,24.82184806991872
4167,4N+5,Neptune,4,5,9,34.89259579221104
4168,4N+7,Neptune,4,7,11,43.6668606182943
4169,4N+9,Neptune,4,9,13,51.63152462849005
4170,4N+11,Neptune,4,11,15,59.02215559598075
4171,4N+13,Neptune,4,13,17,65.97542220033203
4172,4N+15,Neptune,4,15,19,72.57952405166712
4173,4N+17,Neptune,4,17,21,78.89555897382897
4174,4N+19,Neptune,4,19,23,84.96805504951206
4175,4N+21,Neptune,4,21,25,90.83073037557624
4176,5N-24,Neptune,5,-24,19,85.56328088405414
4177,5N-23,Neptune,5,-23,18,83.16970452435051
4178,5N-22,Neptune,5,-22,17,80.7411731121092
4179,5N-21,Neptune,5,-21,16,78.27555057682967
4180,5N-19,Neptune,5,-19,14,73.22325013728302
4181,5N-18,Neptune,5,-18,13,70.63093216397078
4182,5N-17,Neptune,5,-17,12,67.99013165706937
4183,5N-16,Neptune,5,-16,11,65.29700417837869
4184,5N-14,Neptune,5,-14,9,59.735425059333735
4185,5N-13,Neptune,5,-13,8,56.855895311158
4186,5N-12,Neptune,5,-12,7,53.901489341943716
4187,5N-11,Neptune,5,-11,6,50.86375179857615
4188,5N-9,Neptune,5,-9,4,44.49469910354182
4189,5N-8,Neptune,5,-8,3,41.1345350297064
4190,5N-7,Neptune,5,-7,2,37.63095972833614
4191,5N-6,Neptune,5,-6,1,33.95581052129952
4192,5N-4,Neptune,5,-4,1,25.913133280782564
4193,5N-3,Neptune,5,-3,2,21.390820221013538
4194,5N-2,Neptune,5,-2,3,16.32425104459467
4195,5N-1,Neptune,5,-1,4,10.283633757426601
4196,5N+1,Neptune,5,1,6,10.283633757426601
4197,5N+2,Neptune,5,2,7,16.32425104459467
4198,5N+3,Neptune,5,3,8,21.390820221013538
4199,5N+4,Neptune,5,4,9,25.913133280782564
4200,5N+6,Neptune,5,6,11,33.95581052129952
4201,5N+7,Neptune,5,7,12,37.63095972833614
4202,5N+8,Neptune,5,8,13,41.1345350297064
4203,5N+9,Neptune,5,9,14,44.49469910354182
4204,5N+11,Neptune,5,11,16,50.86375179857615
4205,5N+12,Neptune,5,12,17,53.901489341943716
4206,5N+13,Neptune,5,13,18,56.855895311158
4207,5N+14,Neptune,5,14,19,59.735425059333735
4208,5N+16,Neptune,5,16,21,65.29700417837869
4209,5N+17,Neptune,5,17,22,67.99013165706937
4210,5N+18,Neptune,5,18,23,70.63093216397078
4211,5N+19,Neptune,5,19,24,73.22325013728302
4212,6N-25,Neptune,6,-25,19,77.86084445734843
4213,6N-23,Neptune,6,-23,17,73.65083267432239
4214,6N-19,Neptune,6,-19,13,64.84276185148799
4215,6N-17,Neptune,6,-17,11,60.20858002103224
4216,6N-13,Neptune,6,-13,7,50.348670300792904
4217,6N-11,Neptune,6,-11,5,45.042334757945326
4218,6N-7,Neptune,6,-7,1,33.324051518235116
4219,6N-5,Neptune,6,-5,1,26.628034242000293
4220,6N-1,Neptune,6,-1,5,9.106659612220792
4221,6N+1,Neptune,6,1,7,9.106659612220792
4222,6N+5,Neptune,6,5,11,26.628034242000293
4223,6N+7,Neptune,6,7,13,33.324051518235116
4224,6N+11,Neptune,6,11,17,45.042334757945326
4225,6N+13,Neptune,6,13,19,50.348670300792904
4226,6N+17,Neptune,6,17,23,60.20858002103224
4227,6N+19,Neptune,6,19,25,64.84276185148799
4228,7N-25,Neptune,7,-25,18,70.25672745282904
4229,7N-24,Neptune,7,-24,17,68.37049726656852
4230,7N-23,Neptune,7,-23,16,66.45787769112002
4231,7N-22,Neptune,7,-22,15,64.51732680799739
4232,7N-20,Neptune,7,-20,13,60.5454123329961
4233,7N-19,Neptune,7,-19,12,58.510028737027596
4234,7N-18,Neptune,7,-18,11,56.438601986239554
4235,7N-17,Neptune,7,-17,10,54.32843461101559
4236,7N-16,Neptune,7,-16,9,52.17645466099643
4237,7N-15,Neptune,7,-15,8,49.97913669447016
4238,7N-13,Neptune,7,-13,6,45.43147241195
4239,7N-12,Neptune,7,-12,5,43.070714348964785
4240,7N-11,Neptune,7,-11,4,40.64336906417136
4241,7N-10,Neptune,7,-10,3,38.14121973645323
4242,7N-9,Neptune,7,-9,2,35.55409133455091
4243,7N-8,Neptune,7,-8,1,32.869106768137435
4244,7N-6,Neptune,7,-6,1,27.132849821134943
4245,7N-5,Neptune,7,-5,2,24.027462807311608
4246,7N-4,Neptune,7,-4,3,20.706239754209196
4247,7N-3,Neptune,7,-3,4,17.09262431664213
4248,7N-2,Neptune,7,-2,5,13.044113665249107
4249,7N-1,Neptune,7,-1,6,8.217276692034359
4250,7N+1,Neptune,7,1,8,8.217276692034359
4251,7N+2,Neptune,7,2,9,13.044113665249107
4252,7N+3,Neptune,7,3,10,17.09262431664213
4253,7N+4,Neptune,7,4,11,20.706239754209196
4254,7N+5,Neptune,7,5,12,24.027462807311608
4255,7N+6,Neptune,7,6,13,27.132849821134943
4256,7N+8,Neptune,7,8,15,32.869106768137435
4257,7N+9,Neptune,7,9,16,35.55409133455091
4258,7N+10,Neptune,7,10,17,38.14121973645323
4259,7N+11,Neptune,7,11,18,40.64336906417136
4260,7N+12,Neptune,7,12,19,43.070714348964785
4261,7N+13,Neptune,7,13,20,45.43147241195
4262,7N+15,Neptune,7,15,22,49.97913669447016
4263,7N+16,Neptune,7,16,23,52.17645466099643
4264,7N+17,Neptune,7,17,24,54.32843461101559
4265,7N+18,Neptune,7,18,25,56.438601986239554
4266,8N-25,Neptune,8,-25,17,64.27271098391624
4267,8N-23,Neptune,8,-23,15,60.797422827780935
4268,8N-21,Neptune,8,-21,13,57.21977458875708
4269,8N-19,Neptune,8,-19,11,53.526520562753305
4270,8N-17,Neptune,8,-17,9,49.701087747174746
4271,8N-15,Neptune,8,-15,7,45.72223507202332
4272,8N-13,Neptune,8,-13,5,41.561911602949934
4273,8N-11,Neptune,8,-11,3,37.18162812277332
4274,8N-9,Neptune,8,-9,1,32.5258223588001
4275,8N-7,Neptune,8,-7,1,27.50839843790722
4276,8N-5,Neptune,8,-5,3,21.980957962039984
4277,8N-3,Neptune,8,-3,5,15.63678444029151
4278,8N-1,Neptune,8,-1,7,7.51738188
4279,8N+1,Neptune,8,1,9,7.51738188
4280,8N+3,Neptune,8,3,11,15.63678444029151
4281,8N+5,Neptune,8,5,13,21.980957962039984
4282,8N+7,Neptune,8,7,15,27.50839843790722
4283,8N+9,Neptune,8,9,17,32.5258223588001
4284,8N+11,Neptune,8,11,19,37.18162812277332
4285,8N+13,Neptune,8,13,21,41.561911602949934
4286,8N+15,Neptune,8,15,23,45.72223507202332
4287,8N+17,Neptune,8,17,25,49.701087747174746
4288,9N-25,Neptune,9,-25,16,59.41894505837093
4289,9N-23,Neptune,9,-23,14,56.20610475880608
4290,9N-22,Neptune,9,-22,13,54.56490269193421
4291,9N-20,Neptune,9,-20,11,51.20569459154117
4292,9N-19,Neptune,9,-19,10,49.48428867859478
4293,9N-17,Neptune,9,-17,8,45.94774604932506
4294,9N-16,Neptune,9,-16,7,44.12772990207772
4295,9N-14,Neptune,9,-14,5,40.3692135002561
4296,9N-13,Neptune,9,-13,4,38.423226657959724
4297,9N-11,Neptune,9,-11,2,34.37373474351667
4298,9N-10,Neptune,9,-10,1,32.25756624518539
4299,9N-8,Neptune,9,-8,1,27.798727893851574
4300,9N-7,Neptune,9,-7,2,25.43101092833648
4301,9N-5,Neptune,9,-5,4,20.320993365343696
4302,9N-4,Neptune,9,-4,5,17.512101216881685
4303,9N-2,Neptune,9,-2,7,11.031932475519431
4304,9N-1,Neptune,9,-1,8,6.949681973462894
4305,9N+1,Neptune,9,1,10,6.949681973462894
4306,9N+2,Neptune,9,2,11,11.031932475519431
4307,9N+4,Neptune,9,4,13,17.512101216881685
4308,9N+5,Neptune,9,5,14,20.320993365343696
4309,9N+7,Neptune,9,7,16,25.43101092833648
4310,9N+8,Neptune,9,8,17,27.798727893851574
4311,9N+10,Neptune,9,10,19,32.25756624518539
4312,9N+11,Neptune,9,11,20,34.37373474351667
4313,9N+13,Neptune,9,13,22,38.423226657959724
4314,9N+14,Neptune,9,14,23,40.3692135002561
4315,9N+16,Neptune,9,16,25,44.12772990207772
4316,10N-23,Neptune,10,-23,13,52.39363072188304
4317,10N-21,Neptune,10,-21,11,49.31050693192925
4318,10N-19,Neptune,10,-19,9,46.12775709484027
4319,10N-17,Neptune,10,-17,7,42.831099029932744
4320,10N-13,Neptune,10,-13,3,35.8169696565736
4321,10N-11,Neptune,10,-11,1,32.042155783827155
4322,10N-9,Neptune,10,-9,1,28.029904004645438
4323,10N-7,Neptune,10,-7,3,23.706019144738477
4324,10N-3,Neptune,10,-3,7,13.47537233548593
4325,10N-1,Neptune,10,-1,9,6.478283320195641
4326,10N+1,Neptune,10,1,11,6.478283320195641
4327,10N+3,Neptune,10,3,13,13.47537233548593
4328,10N+7,Neptune,10,7,17,23.706019144738477
4329,10N+9,Neptune,10,9,19,28.029904004645438
4330,10N+11,Neptune,10,11,21,32.042155783827155
4331,10N+13,Neptune,10,13,23,35.8169696565736
4332,11N-25,Neptune,11,-25,14,51.97862894368927
4333,11N-24,Neptune,11,-24,13,50.58312331015618
4334,11N-23,Neptune,11,-23,12,49.16809379160335
4335,11N-21,Neptune,11,-21,10,46.27477798991266
4336,11N-20,Neptune,11,-20,9,44.79382453463179
4337,11N-19,Neptune,11,-19,8,43.287969472368154
4338,11N-18,Neptune,11,-18,7,41.755448298000424
4339,11N-17,Neptune,11,-17,6,40.19426531976552
4340,11N-16,Neptune,11,-16,5,38.602147790644814
4341,11N-15,Neptune,11,-15,4,36.97648745327635
4342,11N-14,Neptune,11,-14,3,35.3142649573643
4343,11N-13,Neptune,11,-13,2,33.61195052034999
4344,11N-12,Neptune,11,-12,1,31.865370913946904
4345,11N-10,Neptune,11,-10,1,28.21834121824001
4346,11N-9,Neptune,11,-9,2,26.304284129223895
4347,11N-8,Neptune,11,-8,3,24.31782928629314
4348,11N-7,Neptune,11,-7,4,22.24659289067408
4349,11N-6,Neptune,11,-6,5,20.07392578859477
4350,11N-5,Neptune,11,-5,6,17.776441046988364
4351,11N-4,Neptune,11,-4,7,15.319272502775373
4352,11N-3,Neptune,11,-3,8,12.645780827539046
4353,11N-2,Neptune,11,-2,9,9.650536947661204
4354,11N-1,Neptune,11,-1,10,6.079457321573285
4355,11N+1,Neptune,11,1,12,6.079457321573285
4356,11N+2,Neptune,11,2,13,9.650536947661204
4357,11N+3,Neptune,11,3,14,12.645780827539046
4358,11N+4,Neptune,11,4,15,15.319272502775373
4359,11N+5,Neptune,11,5,16,17.776441046988364
4360,11N+6,Neptune,11,6,17,20.07392578859477
4361,11N+7,Neptune,11,7,18,22.24659289067408
4362,11N+8,Neptune,11,8,19,24.31782928629314
4363,11N+9,Neptune,11,9,20,26.304284129223895
4364,11N+10,Neptune,11,10,21,28.21834121824001
4365,11N+12,Neptune,11,12,23,31.865370913946904
4366,11N+13,Neptune,11,13,24,33.61195052034999
4367,11N+14,Neptune,11,14,25,35.3142649573643
4368,12N-25,Neptune,12,-25,13,49.049258447201936
4369,12N-23,Neptune,12,-23,11,46.39711721433194
4370,12N-19,Neptune,12,-19,7,40.84838029500499
4371,12N-17,Neptune,12,-17,5,37.929028676389215
4372,12N-13,Neptune,12,-13,1,31.717674773092906
4373,12N-11,Neptune,12,-11,1,28.37489284897341
4374,12N-7,Neptune,12,-7,5,20.992836987802818
4375,12N-5,Neptune,12,-5,7,16.774610429408824
4376,12N-1,Neptune,12,-1,11,5.736836069832228
4377,12N+1,Neptune,12,1,13,5.736836069832228
4378,12N+5,Neptune,12,5,17,16.774610429408824
4379,12N+7,Neptune,12,7,19,20.992836987802818
4380,12N+11,Neptune,12,11,23,28.37489284897341
4381,12N+13,Neptune,12,13,25,31.717674773092906
4382,13N-25,Neptune,13,-25,12,46.50050917241022
4383,13N-24,Neptune,13,-24,11,45.25207834937802
4384,13N-23,Neptune,13,-23,10,43.98618129814989
4385,13N-22,Neptune,13,-22,9,42.70179747596349
4386,13N-21,Neptune,13,-21,8,41.39779717357147
4387,13N-20,Neptune,13,-20,7,40.072924026074546
4388,13N-19,Neptune,13,-19,6,38.725773696061616
4389,13N-18,Neptune,13,-18,5,37.35476764273147
4390,13N-17,Neptune,13,-17,4,35.9581205038108
4391,13N-16,Neptune,13,-16,3,34.533799061114856
4392,13N-15,Neptune,13,-15,2,33.07946994614493
4393,13N-14,Neptune,13,-14,1,31.59243202328088
4394,13N-12,Neptune,13,-12,1,28.507023031936704
4395,13N-11,Neptune,13,-11,2,26.900446754157084
4396,13N-10,Neptune,13,-10,3,25.244360255644665
4397,13N-9,Neptune,13,-9,4,23.53202903350463
4398,13N-8,Neptune,13,-8,5,21.75493018496921
4399,13N-7,Neptune,13,-7,6,19.90198506175223
4400,13N-6,Neptune,13,-6,7,17.958299193887513
4401,13N-5,Neptune,13,-5,8,15.90295043860812
4402,13N-4,Neptune,13,-4,9,13.704747239518037
4403,13N-3,Neptune,13,-3,10,11.313019587344506
4404,13N-2,Neptune,13,-2,11,8.633449765278714
4405,13N-1,Neptune,13,-1,12,5.438732546242303
4406,13N+1,Neptune,13,1,14,5.438732546242303
4407,13N+2,Neptune,13,2,15,8.633449765278714
4408,13N+3,Neptune,13,3,16,11.313019587344506
4409,13N+4,Neptune,13,4,17,13.704747239518037
4410,13N+5,Neptune,13,5,18,15.90295043860812
4411,13N+6,Neptune,13,6,19,17.958299193887513
4412,13N+7,Neptune,13,7,20,19.90198506175223
4413,13N+8,Neptune,13,8,21,21.75493018496921
4414,13N+9,Neptune,13,9,22,23.53202903350463
4415,13N+10,Neptune,13,10,23,25.244360255644665
4416,13N+11,Neptune,13,11,24,26.900446754157084
4417,13N+12,Neptune,13,12,25,28.507023031936704
4418,14N-25,Neptune,14,-25,11,44.25896490727317
4419,14N-23,Neptune,14,-23,9,41.8658395171905
4420,14N-19,Neptune,14,-19,5,36.85900841786751
4421,14N-17,Neptune,14,-17,3,34.22476918712786
4422,14N-15,Neptune,14,-15,1,31.484883188468114
4423,14N-13,Neptune,14,-13,1,28.620034209767002
4424,14N-11,Neptune,14,-11,3,25.603718111297795
4425,14N-9,Neptune,14,-9,5,22.397674041142796
4426,14N-5,Neptune,14,-5,9,15.136353083249029
4427,14N-3,Neptune,14,-3,11,10.767678587241196
4428,14N-1,Neptune,14,-1,13,5.1765599385523
4429,14N+1,Neptune,14,1,15,5.1765599385523
4430,14N+3,Neptune,14,3,17,10.767678587241196
4431,14N+5,Neptune,14,5,19,15.136353083249029
4432,14N+9,Neptune,14,9,23,22.397674041142796
4433,14N+11,Neptune,14,11,25,25.603718111297795
4434,15N-23,Neptune,15,-23,8,39.98382353761288
4435,15N-22,Neptune,15,-22,7,38.81630740901852
4436,15N-19,Neptune,15,-19,4,35.202067015669435
4437,15N-17,Neptune,15,-17,2,32.68624605585081
4438,15N-16,Neptune,15,-16,1,31.391525406209233
4439,15N-14,Neptune,15,-14,1,28.71779704131816
4440,15N-13,Neptune,15,-13,2,27.333463527320212
4441,15N-11,Neptune,15,-11,4,24.45274139190638
4442,15N-8,Neptune,15,-8,7,19.77542182379636
4443,15N-7,Neptune,15,-7,8,18.09107849948273
4444,15N-4,Neptune,15,-4,11,12.457735113175751
4445,15N-2,Neptune,15,-2,13,7.84788135155231
4446,15N-1,Neptune,15,-1,14,4.943855455949091
4447,15N+1,Neptune,15,1,16,4.943855455949091
4448,15N+2,Neptune,15,2,17,7.84788135155231
4449,15N+4,Neptune,15,4,19,12.457735113175751
4450,15N+7,Neptune,15,7,22,18.09107849948273
4451,15N+8,Neptune,15,8,23,19.77542182379636
4452,16N-25,Neptune,16,-25,9,40.48927075122275
4453,16N-23,Neptune,16,-23,7,38.299976400040144
4454,16N-21,Neptune,16,-21,5,36.046199237307405
4455,16N-19,Neptune,16,-19,3,33.71959499232183
4456,16N-17,Neptune,16,-17,1,31.309723327668806
4457,16N-15,Neptune,16,-15,1,28.803203207741905
4458,16N-13,Neptune,16,-13,3,26.182363651213297
4459,16N-11,Neptune,16,-11,5,23.42295797062265
4460,16N-9,Neptune,16,-9,7,20.489984127496776
4461,16N-7,Neptune,16,-7,9,17.329205120407277
4462,16N-5,Neptune,16,-5,11,13.847135816614244
4463,16N-3,Neptune,16,-3,13,9.85055693449595
4464,16N-1,Neptune,16,-1,15,4.735653835355148
4465,16N+1,Neptune,16,1,17,4.735653835355148
4466,16N+3,Neptune,16,3,19,9.85055693449595
4467,16N+5,Neptune,16,5,21,13.847135816614244
4468,16N+7,Neptune,16,7,23,17.329205120407277
4469,16N+9,Neptune,16,9,25,20.489984127496776
4470,17N-25,Neptune,17,-25,8,38.88546789050381
4471,17N-24,Neptune,17,-24,7,37.84148326438842
4472,17N-23,Neptune,17,-23,6,36.782892723891266
4473,17N-22,Neptune,17,-22,5,35.70884285292029
4474,17N-21,Neptune,17,-21,4,34.61838894627881
4475,17N-20,Neptune,17,-20,3,33.51048038456894
4476,17N-19,Neptune,17,-19,2,32.3839428082346
4477,17N-18,Neptune,17,-18,1,31.23745618231853
4478,17N-16,Neptune,17,-16,1,28.87845656805932
4479,17N-15,Neptune,17,-15,2,27.662292076339263
4480,17N-14,Neptune,17,-14,3,26.418775254037463
4481,17N-13,Neptune,17,-13,4,25.145265453465896
4482,17N-12,Neptune,17,-12,5,23.83864066202377
4483,17N-11,Neptune,17,-11,6,22.495161388891187
4484,17N-10,Neptune,17,-10,7,21.110279814303826
4485,17N-9,Neptune,17,-9,8,19.67836429463593
4486,17N-8,Neptune,17,-8,9,18.192287659286396
4487,17N-7,Neptune,17,-7,10,16.64278552750179
4488,17N-6,Neptune,17,-6,11,15.0174025854818
4489,17N-5,Neptune,17,-5,12,13.298642953606112
4490,17N-4,Neptune,17,-4,13,11.460423083838831
4491,17N-3,Neptune,17,-3,14,9.460370816097107
4492,17N-2,Neptune,17,-2,15,7.219614142014831
4493,17N-1,Neptune,17,-1,16,4.548071914821599
4494,17N+1,Neptune,17,1,18,4.548071914821599
4495,17N+2,Neptune,17,2,19,7.219614142014831
4496,17N+3,Neptune,17,3,20,9.460370816097107
4497,17N+4,Neptune,17,4,21,11.460423083838831
4498,17N+5,Neptune,17,5,22,13.298642953606112
4499,17N+6,Neptune,17,6,23,15.0174025854818
4500,17N+7,Neptune,17,7,24,16.64278552750179
4501,17N+8,Neptune,17,8,25,18.192287659286396
4502,18N-25,Neptune,18,-25,7,37.431589820794244
4503,18N-23,Neptune,18,-23,5,35.40762725910809
4504,18N-19,Neptune,18,-19,1,31.173148472618063
4505,18N-17,Neptune,18,-17,1,28.94526622138432
4506,18N-13,Neptune,18,-13,5,24.20511603562265
4507,18N-11,Neptune,18,-11,7,21.654095983429702
4508,18N-7,Neptune,18,-7,11,16.02053299435885
4509,18N-5,Neptune,18,-5,13,12.801423647885292
4510,18N-1,Neptune,18,-1,17,4.378025304220422
4511,18N+1,Neptune,18,1,19,4.378025304220422
4512,18N+5,Neptune,18,5,23,12.801423647885292
4513,18N+7,Neptune,18,7,25,16.02053299435885
4514,19N-25,Neptune,19,-25,6,36.1064016752234
4515,19N-24,Neptune,19,-24,5,35.137028531522965
4516,19N-23,Neptune,19,-23,4,34.154093328778075
4517,19N-22,Neptune,19,-22,3,33.1568036428291
4518,19N-21,Neptune,19,-21,2,32.14428228466052
4519,19N-20,Neptune,19,-20,1,31.115553720530645
4520,19N-18,Neptune,19,-18,1,29.004977988355904
4521,19N-17,Neptune,19,-17,2,27.92051883954424
4522,19N-16,Neptune,19,-16,3,26.814571334024745
4523,19N-15,Neptune,19,-15,4,25.68532367356618
4524,19N-14,Neptune,19,-14,5,24.530678498603763
4525,19N-13,Neptune,19,-13,6,23.348183883231016
4526,19N-12,Neptune,19,-12,7,22.134940938811265
4527,19N-11,Neptune,19,-11,8,20.887477428415696
4528,19N-10,Neptune,19,-10,9,19.601570555815652
4529,19N-9,Neptune,19,-9,10,18.27199115963353
4530,19N-8,Neptune,19,-8,11,16.892121433822716
4531,19N-7,Neptune,19,-7,12,15.453359104297222
4532,19N-6,Neptune,19,-6,13,13.944139013494048
4533,19N-5,Neptune,19,-5,14,12.348215677135844
4534,19N-4,Neptune,19,-4,15,10.641369685926803
4535,19N-3,Neptune,19,-3,16,8.784257132880741
4536,19N-2,Neptune,19,-2,17,6.703642833506187
4537,19N-1,Neptune,19,-1,18,4.223030358455679
4538,19N+1,Neptune,19,1,20,4.223030358455679
4539,19N+2,Neptune,19,2,21,6.703642833506187
4540,19N+3,Neptune,19,3,22,8.784257132880741
4541,19N+4,Neptune,19,4,23,10.641369685926803
4542,19N+5,Neptune,19,5,24,12.348215677135844
4543,19N+6,Neptune,19,6,25,13.944139013494048
4544,20N-23,Neptune,20,-23,3,33.00591911345958
4545,20N-21,Neptune,20,-21,1,31.063672832262363
4546,20N-19,Neptune,20,-19,1,29.058666074113415
4547,20N-17,Neptune,20,-17,3,26.981901628972075
4548,20N-13,Neptune,20,-13,7,22.56327700688151
